order_id,order_hour,city_tier,pricing_model,checkout_layout,basket_value_usd,delivery_time_min,net_margin_usd
ORD-502819,23,tier_1_megacity,tiered_basket_subsidy,upsell_grid_modal,42.79,39.0,4.06
ORD-502820,11,tier_1_megacity,dynamic_surge_multiplier,one_click_express,44.77,34.0,11.06
ORD-502821,21,tier_1_megacity,dynamic_surge_multiplier,gamified_loyalty_bar,18.43,14.0,13.16
ORD-502822,16,tier_1_megacity,fixed_low_fee,gamified_loyalty_bar,57.23,31.0,5.92
ORD-502823,20,tier_3_small,dynamic_surge_multiplier,one_click_express,20.98,34.0,5.65
ORD-502824,17,tier_1_megacity,fixed_low_fee,gamified_loyalty_bar,42.81,32.0,5.59
ORD-502825,11,tier_1_megacity,tiered_basket_subsidy,upsell_grid_modal,40.66,46.0,5.99
ORD-502826,20,tier_2_regional,tiered_basket_subsidy,one_click_express,38.42,28.0,3.8
ORD-502827,23,tier_2_regional,dynamic_surge_multiplier,upsell_grid_modal,28.8,26.0,1.66
ORD-502828,18,tier_1_megacity,tiered_basket_subsidy,one_click_express,40.54,31.0,4.03
ORD-502829,8,tier_3_small,fixed_low_fee,upsell_grid_modal,26.73,41.0,4.22
ORD-502830,8,tier_1_megacity,dynamic_surge_multiplier,gamified_loyalty_bar,34.38,20.0,1.34
ORD-502831,12,tier_2_regional,fixed_low_fee,one_click_express,27.56,27.0,4.74
ORD-502832,17,tier_2_regional,dynamic_surge_multiplier,gamified_loyalty_bar,22.89,27.0,1.38
ORD-502833,23,tier_1_megacity,fixed_low_fee,one_click_express,35.82,36.0,6.72
ORD-502834,10,tier_1_megacity,fixed_low_fee,upsell_grid_modal,44.76,26.0,7.12
ORD-502835,19,tier_1_megacity,dynamic_surge_multiplier,one_click_express,38.98,39.0,14.33
ORD-502836,14,tier_1_megacity,fixed_low_fee,one_click_express,41.2,38.0,5.6
ORD-502837,18,tier_2_regional,dynamic_surge_multiplier,upsell_grid_modal,12.06,36.0,0.68
ORD-502838,22,tier_1_megacity,dynamic_surge_multiplier,gamified_loyalty_bar,36.74,25.0,5.71
ORD-502839,10,tier_1_megacity,fixed_low_fee,upsell_grid_modal,54.67,20.0,5.1
ORD-502840,15,tier_2_regional,dynamic_surge_multiplier,one_click_express,39.69,34.0,6.9
ORD-502841,20,tier_2_regional,tiered_basket_subsidy,upsell_grid_modal,32.36,41.0,5.05
ORD-502842,14,tier_1_megacity,dynamic_surge_multiplier,gamified_loyalty_bar,39.14,28.0,9.51
ORD-502843,15,tier_2_regional,dynamic_surge_multiplier,one_click_express,33.87,32.0,10.11
ORD-502844,20,tier_1_megacity,fixed_low_fee,upsell_grid_modal,32.27,19.0,5.43
ORD-502845,17,tier_2_regional,dynamic_surge_multiplier,upsell_grid_modal,30.91,16.0,9.14
ORD-502846,15,tier_1_megacity,tiered_basket_subsidy,upsell_grid_modal,36.05,37.0,2.44
ORD-502847,19,tier_1_megacity,dynamic_surge_multiplier,gamified_loyalty_bar,21.62,15.0,4.23
ORD-502848,13,tier_1_megacity,fixed_low_fee,one_click_express,36.73,29.0,4.73
ORD-502849,23,tier_3_small,dynamic_surge_multiplier,gamified_loyalty_bar,32.18,46.0,3.47
ORD-502850,16,tier_3_small,fixed_low_fee,gamified_loyalty_bar,28.72,35.0,4.0
ORD-502851,10,tier_2_regional,dynamic_surge_multiplier,upsell_grid_modal,21.84,31.0,-5.83
ORD-502852,13,tier_2_regional,tiered_basket_subsidy,one_click_express,27.9,28.0,4.92
ORD-502853,21,tier_1_megacity,dynamic_surge_multiplier,gamified_loyalty_bar,41.56,21.0,4.11
ORD-502854,16,tier_1_megacity,dynamic_surge_multiplier,upsell_grid_modal,26.78,17.0,0.65
ORD-502855,20,tier_1_megacity,tiered_basket_subsidy,one_click_express,34.15,20.0,2.32
ORD-502856,16,tier_1_megacity,dynamic_surge_multiplier,gamified_loyalty_bar,29.63,17.0,4.59
ORD-502857,16,tier_2_regional,fixed_low_fee,upsell_grid_modal,33.25,31.0,6.25
ORD-502858,17,tier_1_megacity,tiered_basket_subsidy,one_click_express,35.61,45.0,3.57
ORD-502859,22,tier_2_regional,tiered_basket_subsidy,gamified_loyalty_bar,40.65,39.0,6.06
ORD-502860,11,tier_1_megacity,fixed_low_fee,gamified_loyalty_bar,33.59,27.0,4.12
ORD-502861,20,tier_2_regional,dynamic_surge_multiplier,one_click_express,31.36,39.0,12.15
ORD-502862,19,tier_3_small,fixed_low_fee,one_click_express,19.65,41.0,4.52
ORD-502863,16,tier_2_regional,fixed_low_fee,gamified_loyalty_bar,22.38,38.0,4.06
ORD-502864,19,tier_2_regional,dynamic_surge_multiplier,upsell_grid_modal,30.21,38.0,7.74
ORD-502865,16,tier_2_regional,dynamic_surge_multiplier,gamified_loyalty_bar,35.21,37.0,4.77
ORD-502866,14,tier_1_megacity,dynamic_surge_multiplier,one_click_express,50.45,37.0,5.79
ORD-502867,12,tier_1_megacity,fixed_low_fee,one_click_express,48.7,29.0,2.67
ORD-502868,12,tier_1_megacity,dynamic_surge_multiplier,one_click_express,39.91,35.0,13.12
ORD-502869,20,tier_3_small,dynamic_surge_multiplier,one_click_express,36.31,16.0,7.71
ORD-502870,16,tier_2_regional,tiered_basket_subsidy,one_click_express,39.21,23.0,8.82
ORD-502871,11,tier_1_megacity,fixed_low_fee,one_click_express,40.61,26.0,4.54
ORD-502872,10,tier_3_small,fixed_low_fee,upsell_grid_modal,28.76,29.0,3.99
ORD-502873,22,tier_2_regional,fixed_low_fee,one_click_express,31.75,28.0,6.98
ORD-502874,16,tier_3_small,dynamic_surge_multiplier,upsell_grid_modal,15.91,47.0,2.94
ORD-502875,13,tier_1_megacity,dynamic_surge_multiplier,one_click_express,29.31,33.0,7.97
ORD-502876,21,tier_1_megacity,tiered_basket_subsidy,one_click_express,37.41,25.0,6.93
ORD-502877,17,tier_1_megacity,dynamic_surge_multiplier,one_click_express,42.0,34.0,3.77
ORD-502878,11,tier_1_megacity,tiered_basket_subsidy,one_click_express,37.24,37.0,5.46
ORD-502879,8,tier_2_regional,tiered_basket_subsidy,upsell_grid_modal,28.71,33.0,7.01
ORD-502880,21,tier_2_regional,fixed_low_fee,upsell_grid_modal,33.1,29.0,6.9
ORD-502881,12,tier_3_small,fixed_low_fee,one_click_express,12.85,37.0,6.12
ORD-502882,13,tier_2_regional,tiered_basket_subsidy,one_click_express,23.48,22.0,4.98
ORD-502883,9,tier_3_small,fixed_low_fee,one_click_express,32.27,43.0,4.58
ORD-502884,12,tier_1_megacity,tiered_basket_subsidy,upsell_grid_modal,41.28,26.0,6.58
ORD-502885,14,tier_2_regional,tiered_basket_subsidy,one_click_express,29.16,37.0,4.72
ORD-502886,14,tier_1_megacity,tiered_basket_subsidy,one_click_express,54.32,35.0,6.09
ORD-502887,9,tier_3_small,dynamic_surge_multiplier,one_click_express,10.66,12.0,3.78
ORD-502888,13,tier_1_megacity,dynamic_surge_multiplier,one_click_express,30.94,23.0,7.34
ORD-502889,23,tier_1_megacity,fixed_low_fee,gamified_loyalty_bar,43.0,25.0,1.57
ORD-502890,14,tier_2_regional,fixed_low_fee,upsell_grid_modal,38.32,52.0,4.39
ORD-502891,21,tier_1_megacity,tiered_basket_subsidy,gamified_loyalty_bar,62.36,38.0,6.54
ORD-502892,20,tier_2_regional,dynamic_surge_multiplier,upsell_grid_modal,26.19,34.0,4.02
ORD-502893,20,tier_2_regional,dynamic_surge_multiplier,one_click_express,25.19,32.0,3.44
ORD-502894,17,tier_2_regional,fixed_low_fee,one_click_express,8.8,28.0,6.85
ORD-502895,19,tier_1_megacity,tiered_basket_subsidy,one_click_express,32.69,29.0,5.51
ORD-502896,12,tier_1_megacity,dynamic_surge_multiplier,upsell_grid_modal,29.49,35.0,-4.89
ORD-502897,22,tier_2_regional,dynamic_surge_multiplier,gamified_loyalty_bar,34.14,36.0,5.55
ORD-502898,17,tier_2_regional,fixed_low_fee,upsell_grid_modal,45.78,14.0,5.52
ORD-502899,18,tier_1_megacity,fixed_low_fee,upsell_grid_modal,29.87,25.0,5.74
ORD-502900,8,tier_2_regional,fixed_low_fee,one_click_express,28.03,33.0,1.92
ORD-502901,21,tier_3_small,dynamic_surge_multiplier,one_click_express,28.72,51.0,11.87
ORD-502902,13,tier_3_small,fixed_low_fee,upsell_grid_modal,30.33,31.0,5.55
ORD-502903,23,tier_1_megacity,fixed_low_fee,upsell_grid_modal,51.56,30.0,6.73
ORD-502904,16,tier_1_megacity,tiered_basket_subsidy,gamified_loyalty_bar,60.36,34.0,11.44
ORD-502905,11,tier_1_megacity,tiered_basket_subsidy,upsell_grid_modal,38.91,24.0,4.34
ORD-502906,14,tier_2_regional,fixed_low_fee,gamified_loyalty_bar,34.03,25.0,4.26
ORD-502907,20,tier_1_megacity,fixed_low_fee,one_click_express,34.1,23.0,3.13
ORD-502908,15,tier_1_megacity,fixed_low_fee,one_click_express,42.88,33.0,6.63
ORD-502909,12,tier_2_regional,tiered_basket_subsidy,upsell_grid_modal,27.16,36.0,6.67
ORD-502910,20,tier_3_small,fixed_low_fee,upsell_grid_modal,24.68,34.0,9.34
ORD-502911,15,tier_1_megacity,fixed_low_fee,gamified_loyalty_bar,45.52,38.0,5.96
ORD-502912,15,tier_1_megacity,fixed_low_fee,gamified_loyalty_bar,53.35,56.0,3.29
ORD-502913,17,tier_3_small,dynamic_surge_multiplier,upsell_grid_modal,8.0,25.0,13.2
ORD-502914,17,tier_1_megacity,dynamic_surge_multiplier,upsell_grid_modal,23.73,18.0,6.95
ORD-502915,8,tier_1_megacity,tiered_basket_subsidy,gamified_loyalty_bar,63.6,32.0,7.22
ORD-502916,13,tier_1_megacity,tiered_basket_subsidy,one_click_express,33.8,43.0,1.62
ORD-502917,14,tier_1_megacity,fixed_low_fee,one_click_express,40.79,25.0,4.12
ORD-502918,11,tier_2_regional,fixed_low_fee,upsell_grid_modal,33.56,49.0,4.19
ORD-502919,21,tier_2_regional,fixed_low_fee,one_click_express,27.67,41.0,1.97
ORD-502920,15,tier_3_small,dynamic_surge_multiplier,gamified_loyalty_bar,12.11,48.0,6.86
ORD-502921,16,tier_1_megacity,dynamic_surge_multiplier,gamified_loyalty_bar,56.33,43.0,2.89
ORD-502922,12,tier_2_regional,tiered_basket_subsidy,upsell_grid_modal,43.39,42.0,4.88
ORD-502923,20,tier_1_megacity,dynamic_surge_multiplier,upsell_grid_modal,37.22,24.0,8.31
ORD-502924,17,tier_2_regional,dynamic_surge_multiplier,upsell_grid_modal,25.66,29.0,-1.39
ORD-502925,23,tier_1_megacity,dynamic_surge_multiplier,gamified_loyalty_bar,32.87,31.0,9.35
ORD-502926,11,tier_2_regional,fixed_low_fee,gamified_loyalty_bar,29.14,26.0,3.15
ORD-502927,16,tier_2_regional,dynamic_surge_multiplier,upsell_grid_modal,23.79,38.0,0.41
ORD-502928,21,tier_2_regional,dynamic_surge_multiplier,upsell_grid_modal,20.02,24.0,1.82
ORD-502929,10,tier_3_small,fixed_low_fee,gamified_loyalty_bar,23.64,32.0,1.17
ORD-502930,8,tier_2_regional,dynamic_surge_multiplier,upsell_grid_modal,19.78,23.0,0.95
ORD-502931,20,tier_3_small,fixed_low_fee,gamified_loyalty_bar,22.5,32.0,5.12
ORD-502932,14,tier_1_megacity,tiered_basket_subsidy,gamified_loyalty_bar,47.06,59.0,10.32
ORD-502933,11,tier_2_regional,fixed_low_fee,one_click_express,26.05,31.0,0.58
ORD-502934,23,,fixed_low_fee,gamified_loyalty_bar,36.59,40.0,3.42
ORD-502935,19,tier_2_regional,dynamic_surge_multiplier,one_click_express,26.49,38.0,7.08
ORD-502936,10,tier_3_small,dynamic_surge_multiplier,one_click_express,21.11,20.0,9.18
ORD-502937,19,tier_1_megacity,tiered_basket_subsidy,one_click_express,47.36,24.0,7.02
ORD-502938,11,tier_1_megacity,dynamic_surge_multiplier,gamified_loyalty_bar,43.21,26.0,5.44
ORD-502939,15,tier_2_regional,dynamic_surge_multiplier,upsell_grid_modal,25.16,32.0,4.14
ORD-502940,11,tier_1_megacity,fixed_low_fee,gamified_loyalty_bar,36.02,36.0,4.74
ORD-502941,15,tier_2_regional,fixed_low_fee,upsell_grid_modal,38.22,30.0,3.83
ORD-502942,14,tier_2_regional,fixed_low_fee,upsell_grid_modal,29.18,34.0,7.43
ORD-502943,13,tier_2_regional,dynamic_surge_multiplier,gamified_loyalty_bar,33.52,14.0,6.82
ORD-502944,14,tier_2_regional,dynamic_surge_multiplier,one_click_express,30.55,25.0,12.6
ORD-502945,23,tier_2_regional,tiered_basket_subsidy,upsell_grid_modal,40.7,43.0,5.64
ORD-502946,9,tier_2_regional,dynamic_surge_multiplier,upsell_grid_modal,30.4,29.0,6.18
ORD-502947,12,tier_1_megacity,dynamic_surge_multiplier,gamified_loyalty_bar,45.28,39.0,6.5
ORD-502948,10,tier_1_megacity,tiered_basket_subsidy,one_click_express,45.43,50.0,4.57
ORD-502949,11,,dynamic_surge_multiplier,upsell_grid_modal,25.14,34.0,3.13
ORD-502950,12,tier_1_megacity,fixed_low_fee,one_click_express,37.14,38.0,4.91
ORD-502951,16,tier_3_small,dynamic_surge_multiplier,upsell_grid_modal,22.71,23.0,3.91
ORD-502952,8,tier_2_regional,tiered_basket_subsidy,gamified_loyalty_bar,43.3,41.0,6.6
ORD-502953,23,tier_2_regional,fixed_low_fee,one_click_express,25.67,30.0,6.68
ORD-502954,13,tier_2_regional,fixed_low_fee,gamified_loyalty_bar,32.94,40.0,1.87
ORD-502955,19,tier_2_regional,tiered_basket_subsidy,one_click_express,18.19,42.0,7.21
ORD-502956,19,tier_2_regional,dynamic_surge_multiplier,gamified_loyalty_bar,19.93,35.0,7.77
ORD-502957,23,tier_1_megacity,fixed_low_fee,upsell_grid_modal,39.0,30.0,7.13
ORD-502958,15,tier_1_megacity,dynamic_surge_multiplier,one_click_express,34.42,39.0,2.93
ORD-502959,23,tier_2_regional,dynamic_surge_multiplier,upsell_grid_modal,18.16,56.0,3.41
ORD-502960,12,tier_2_regional,fixed_low_fee,one_click_express,20.24,27.0,3.8
ORD-502961,9,tier_3_small,dynamic_surge_multiplier,gamified_loyalty_bar,18.16,27.0,10.04
ORD-502962,12,tier_3_small,fixed_low_fee,upsell_grid_modal,37.34,32.0,4.75
ORD-502963,22,,fixed_low_fee,one_click_express,46.93,43.0,2.65
ORD-502964,15,tier_2_regional,tiered_basket_subsidy,gamified_loyalty_bar,47.92,30.0,8.01
ORD-502965,21,tier_1_megacity,fixed_low_fee,one_click_express,47.76,10.0,2.84
ORD-502966,20,tier_2_regional,tiered_basket_subsidy,one_click_express,27.23,37.0,7.51
ORD-502967,17,tier_3_small,dynamic_surge_multiplier,gamified_loyalty_bar,20.71,22.0,3.11
ORD-502968,16,tier_3_small,fixed_low_fee,upsell_grid_modal,35.04,43.0,7.27
ORD-502969,14,tier_2_regional,dynamic_surge_multiplier,gamified_loyalty_bar,15.95,18.0,4.76
ORD-502970,9,tier_2_regional,fixed_low_fee,upsell_grid_modal,34.93,40.0,5.58
ORD-502971,10,tier_2_regional,dynamic_surge_multiplier,upsell_grid_modal,24.45,25.0,-3.24
ORD-502972,12,tier_3_small,dynamic_surge_multiplier,gamified_loyalty_bar,24.21,35.0,5.97
ORD-502973,12,tier_2_regional,dynamic_surge_multiplier,gamified_loyalty_bar,14.72,31.0,11.15
ORD-502974,20,tier_2_regional,fixed_low_fee,one_click_express,28.35,32.0,0.91
ORD-502975,23,tier_1_megacity,fixed_low_fee,gamified_loyalty_bar,34.58,20.0,4.9
ORD-502976,13,tier_1_megacity,tiered_basket_subsidy,one_click_express,38.55,34.0,4.26
ORD-502977,19,tier_1_megacity,tiered_basket_subsidy,one_click_express,27.86,27.0,3.49
ORD-502978,12,tier_1_megacity,fixed_low_fee,gamified_loyalty_bar,31.16,23.0,8.62
ORD-502979,15,tier_3_small,tiered_basket_subsidy,upsell_grid_modal,10.59,37.0,5.32
ORD-502980,19,tier_1_megacity,tiered_basket_subsidy,upsell_grid_modal,42.74,42.0,6.54
ORD-502981,9,tier_1_megacity,fixed_low_fee,gamified_loyalty_bar,44.16,47.0,3.26
ORD-502982,8,tier_1_megacity,tiered_basket_subsidy,one_click_express,49.67,36.0,7.19
ORD-502983,12,tier_2_regional,dynamic_surge_multiplier,gamified_loyalty_bar,32.79,21.0,6.65
ORD-502984,20,tier_1_megacity,tiered_basket_subsidy,gamified_loyalty_bar,45.79,45.0,8.86
ORD-502985,16,tier_1_megacity,dynamic_surge_multiplier,upsell_grid_modal,47.41,32.0,2.92
ORD-502986,21,tier_1_megacity,dynamic_surge_multiplier,gamified_loyalty_bar,30.44,,6.92
ORD-502987,17,tier_1_megacity,dynamic_surge_multiplier,one_click_express,37.67,40.0,11.99
ORD-502988,10,tier_1_megacity,fixed_low_fee,upsell_grid_modal,23.67,27.0,4.01
ORD-502989,18,tier_2_regional,dynamic_surge_multiplier,upsell_grid_modal,14.77,36.0,7.61
ORD-502990,14,tier_1_megacity,tiered_basket_subsidy,gamified_loyalty_bar,48.12,31.0,8.0
ORD-502991,10,tier_2_regional,dynamic_surge_multiplier,upsell_grid_modal,22.76,26.0,8.59
ORD-502992,19,,tiered_basket_subsidy,upsell_grid_modal,22.46,36.0,6.69
ORD-502993,12,tier_2_regional,dynamic_surge_multiplier,upsell_grid_modal,34.22,25.0,2.17
ORD-502994,14,tier_3_small,tiered_basket_subsidy,gamified_loyalty_bar,37.41,32.0,12.31
ORD-502995,13,tier_1_megacity,fixed_low_fee,upsell_grid_modal,40.79,28.0,6.42
ORD-502996,13,tier_1_megacity,fixed_low_fee,upsell_grid_modal,38.24,25.0,4.07
ORD-502997,23,tier_2_regional,dynamic_surge_multiplier,one_click_express,19.35,18.0,9.43
ORD-502998,16,tier_1_megacity,tiered_basket_subsidy,gamified_loyalty_bar,45.87,40.0,9.04
ORD-502999,16,tier_1_megacity,tiered_basket_subsidy,one_click_express,51.53,32.0,4.86
ORD-503000,12,tier_2_regional,fixed_low_fee,upsell_grid_modal,36.46,39.0,2.94
ORD-503001,17,tier_2_regional,dynamic_surge_multiplier,upsell_grid_modal,19.24,44.0,8.11
ORD-503002,9,tier_1_megacity,dynamic_surge_multiplier,upsell_grid_modal,25.85,26.0,4.17
ORD-503003,13,tier_1_megacity,dynamic_surge_multiplier,one_click_express,39.2,22.0,9.01
ORD-503004,16,tier_3_small,dynamic_surge_multiplier,gamified_loyalty_bar,22.32,25.0,4.53
ORD-503005,10,tier_2_regional,tiered_basket_subsidy,gamified_loyalty_bar,45.12,30.0,8.05
ORD-503006,18,tier_2_regional,fixed_low_fee,one_click_express,14.58,31.0,2.58
ORD-503007,16,tier_1_megacity,fixed_low_fee,one_click_express,24.91,22.0,7.68
ORD-503008,9,tier_1_megacity,tiered_basket_subsidy,one_click_express,33.2,29.0,3.26
ORD-503009,8,tier_1_megacity,fixed_low_fee,upsell_grid_modal,31.17,27.0,3.36
ORD-503010,21,tier_2_regional,dynamic_surge_multiplier,one_click_express,30.14,32.0,1.8
ORD-503011,14,tier_1_megacity,fixed_low_fee,one_click_express,40.58,28.0,4.18
ORD-503012,14,tier_1_megacity,dynamic_surge_multiplier,gamified_loyalty_bar,37.56,42.0,4.37
ORD-503013,23,tier_2_regional,tiered_basket_subsidy,upsell_grid_modal,29.23,19.0,6.5
ORD-503014,21,tier_1_megacity,fixed_low_fee,one_click_express,41.05,10.0,8.0
ORD-503015,20,tier_2_regional,dynamic_surge_multiplier,gamified_loyalty_bar,21.03,28.0,4.32
ORD-503016,23,tier_1_megacity,tiered_basket_subsidy,gamified_loyalty_bar,61.95,31.0,10.2
ORD-503017,16,tier_1_megacity,fixed_low_fee,gamified_loyalty_bar,35.78,31.0,3.8
ORD-503018,14,,fixed_low_fee,one_click_express,22.6,24.0,6.94
ORD-503019,23,tier_2_regional,fixed_low_fee,gamified_loyalty_bar,25.22,17.0,5.52
ORD-503020,11,tier_3_small,tiered_basket_subsidy,one_click_express,17.91,11.0,5.46
ORD-503021,13,tier_3_small,tiered_basket_subsidy,upsell_grid_modal,21.39,19.0,3.2
ORD-503022,14,tier_1_megacity,dynamic_surge_multiplier,upsell_grid_modal,31.82,36.0,6.94
ORD-503023,11,tier_2_regional,tiered_basket_subsidy,upsell_grid_modal,30.25,21.0,7.9
ORD-503024,23,tier_2_regional,fixed_low_fee,one_click_express,17.7,19.0,2.32
ORD-503025,22,tier_2_regional,fixed_low_fee,one_click_express,23.89,14.0,3.61
ORD-503026,12,tier_1_megacity,tiered_basket_subsidy,upsell_grid_modal,40.18,42.0,-1.03
ORD-503027,11,tier_2_regional,tiered_basket_subsidy,gamified_loyalty_bar,42.77,19.0,11.12
ORD-503028,10,tier_2_regional,dynamic_surge_multiplier,upsell_grid_modal,9.93,32.0,2.67
ORD-503029,15,tier_2_regional,fixed_low_fee,gamified_loyalty_bar,23.34,35.0,2.19
ORD-503030,17,tier_2_regional,tiered_basket_subsidy,gamified_loyalty_bar,47.87,42.0,10.59
ORD-503031,12,tier_3_small,tiered_basket_subsidy,one_click_express,24.11,21.0,2.35
ORD-503032,18,tier_1_megacity,tiered_basket_subsidy,gamified_loyalty_bar,49.29,33.0,11.32
ORD-503033,8,tier_2_regional,tiered_basket_subsidy,upsell_grid_modal,32.87,24.0,6.86
ORD-503034,17,tier_2_regional,fixed_low_fee,gamified_loyalty_bar,34.18,43.0,5.22
ORD-503035,22,tier_2_regional,fixed_low_fee,one_click_express,44.4,19.0,4.36
ORD-503036,14,tier_1_megacity,fixed_low_fee,upsell_grid_modal,50.35,33.0,5.51
ORD-503037,8,tier_1_megacity,tiered_basket_subsidy,one_click_express,42.84,18.0,4.31
ORD-503038,10,tier_1_megacity,fixed_low_fee,gamified_loyalty_bar,36.05,27.0,0.59
ORD-503039,16,tier_2_regional,tiered_basket_subsidy,gamified_loyalty_bar,53.44,42.0,7.71
ORD-503040,8,tier_2_regional,fixed_low_fee,gamified_loyalty_bar,21.91,25.0,5.68
ORD-503041,23,tier_1_megacity,tiered_basket_subsidy,one_click_express,47.57,35.0,6.27
ORD-503042,13,tier_1_megacity,dynamic_surge_multiplier,one_click_express,37.06,33.0,7.07
ORD-503043,21,tier_2_regional,tiered_basket_subsidy,upsell_grid_modal,25.01,30.0,1.41
ORD-503044,14,tier_1_megacity,fixed_low_fee,upsell_grid_modal,45.21,36.0,3.46
ORD-503045,19,tier_1_megacity,tiered_basket_subsidy,upsell_grid_modal,45.16,10.0,4.37
ORD-503046,23,tier_1_megacity,tiered_basket_subsidy,gamified_loyalty_bar,63.43,35.0,8.19
ORD-503047,20,tier_1_megacity,dynamic_surge_multiplier,upsell_grid_modal,41.26,38.0,-1.33
ORD-503048,10,tier_3_small,fixed_low_fee,one_click_express,25.37,20.0,5.35
ORD-503049,14,tier_1_megacity,dynamic_surge_multiplier,upsell_grid_modal,23.8,32.0,1.82
ORD-503050,15,tier_1_megacity,dynamic_surge_multiplier,one_click_express,36.11,16.0,13.47
ORD-503051,16,tier_1_megacity,dynamic_surge_multiplier,one_click_express,45.77,32.0,13.61
ORD-503052,23,tier_2_regional,fixed_low_fee,one_click_express,25.44,25.0,4.89
ORD-503053,22,tier_1_megacity,dynamic_surge_multiplier,upsell_grid_modal,27.8,22.0,6.56
ORD-503054,10,tier_1_megacity,fixed_low_fee,gamified_loyalty_bar,30.1,39.0,8.8
ORD-503055,12,tier_1_megacity,fixed_low_fee,one_click_express,44.7,41.0,3.58
ORD-503056,9,tier_3_small,tiered_basket_subsidy,upsell_grid_modal,29.29,37.0,3.53
ORD-503057,18,tier_3_small,tiered_basket_subsidy,one_click_express,24.28,29.0,3.6
ORD-503058,10,tier_2_regional,fixed_low_fee,gamified_loyalty_bar,32.76,37.0,2.31
ORD-503059,9,tier_2_regional,fixed_low_fee,one_click_express,36.34,28.0,4.66
ORD-503060,19,tier_1_megacity,dynamic_surge_multiplier,upsell_grid_modal,40.25,30.0,0.97
ORD-503061,15,tier_1_megacity,tiered_basket_subsidy,gamified_loyalty_bar,49.67,42.0,7.49
ORD-503062,13,tier_3_small,dynamic_surge_multiplier,upsell_grid_modal,18.73,23.0,-4.19
ORD-503063,20,tier_2_regional,tiered_basket_subsidy,gamified_loyalty_bar,51.28,11.0,9.75
ORD-503064,8,tier_3_small,fixed_low_fee,upsell_grid_modal,917.56,21.0,121.09
ORD-503065,12,tier_1_megacity,fixed_low_fee,upsell_grid_modal,39.88,48.0,4.93
ORD-503066,23,tier_3_small,dynamic_surge_multiplier,one_click_express,31.11,21.0,8.78
ORD-503067,15,tier_2_regional,dynamic_surge_multiplier,one_click_express,26.85,28.0,10.96
ORD-503068,15,tier_2_regional,tiered_basket_subsidy,one_click_express,17.11,28.0,7.52
ORD-503069,12,tier_1_megacity,tiered_basket_subsidy,gamified_loyalty_bar,57.08,18.0,8.03
ORD-503070,20,tier_1_megacity,dynamic_surge_multiplier,one_click_express,50.17,36.0,15.59
ORD-503071,20,tier_2_regional,fixed_low_fee,one_click_express,30.67,24.0,2.84
ORD-503072,20,tier_2_regional,fixed_low_fee,upsell_grid_modal,39.34,37.0,6.48
ORD-503073,15,tier_3_small,tiered_basket_subsidy,upsell_grid_modal,19.61,27.0,5.09
ORD-503074,13,tier_1_megacity,tiered_basket_subsidy,upsell_grid_modal,44.26,43.0,6.78
ORD-503075,13,tier_1_megacity,tiered_basket_subsidy,one_click_express,35.27,34.0,5.96
ORD-503076,23,tier_1_megacity,tiered_basket_subsidy,gamified_loyalty_bar,51.95,39.0,11.03
ORD-503077,17,tier_2_regional,dynamic_surge_multiplier,upsell_grid_modal,31.01,16.0,7.29
ORD-503078,10,tier_1_megacity,tiered_basket_subsidy,gamified_loyalty_bar,47.24,46.0,8.25
ORD-503079,15,tier_2_regional,fixed_low_fee,one_click_express,29.32,39.0,5.77
ORD-503080,15,tier_1_megacity,tiered_basket_subsidy,upsell_grid_modal,47.77,17.0,5.12
ORD-503081,11,tier_1_megacity,dynamic_surge_multiplier,gamified_loyalty_bar,44.72,25.0,5.74
ORD-503082,13,tier_1_megacity,tiered_basket_subsidy,upsell_grid_modal,40.9,21.0,9.86
ORD-503083,11,tier_3_small,tiered_basket_subsidy,gamified_loyalty_bar,34.02,14.0,8.04
ORD-503084,19,tier_1_megacity,fixed_low_fee,upsell_grid_modal,54.01,29.0,6.17
ORD-503085,16,tier_2_regional,dynamic_surge_multiplier,gamified_loyalty_bar,33.8,38.0,0.62
ORD-503086,8,tier_3_small,tiered_basket_subsidy,one_click_express,20.32,33.0,6.77
ORD-503087,21,tier_1_megacity,dynamic_surge_multiplier,gamified_loyalty_bar,28.23,27.0,6.91
ORD-503088,15,tier_1_megacity,dynamic_surge_multiplier,gamified_loyalty_bar,38.11,31.0,12.15
ORD-503089,20,tier_1_megacity,fixed_low_fee,upsell_grid_modal,48.16,10.0,4.31
ORD-503090,8,tier_3_small,dynamic_surge_multiplier,gamified_loyalty_bar,23.36,44.0,9.74
ORD-503091,18,tier_1_megacity,dynamic_surge_multiplier,gamified_loyalty_bar,38.84,48.0,5.17
ORD-503092,19,tier_1_megacity,fixed_low_fee,gamified_loyalty_bar,33.5,35.0,6.63
ORD-503093,14,tier_3_small,tiered_basket_subsidy,upsell_grid_modal,18.72,37.0,5.67
ORD-503094,16,tier_1_megacity,dynamic_surge_multiplier,one_click_express,32.38,26.0,14.87
ORD-503095,22,tier_2_regional,tiered_basket_subsidy,gamified_loyalty_bar,39.64,23.0,9.72
ORD-503096,21,tier_1_megacity,fixed_low_fee,one_click_express,15.47,43.0,3.53
ORD-503097,13,tier_1_megacity,tiered_basket_subsidy,upsell_grid_modal,44.71,34.0,4.3
ORD-503098,23,tier_1_megacity,dynamic_surge_multiplier,one_click_express,27.76,42.0,8.64
